date,description,type,from,to,amount,currency,comment,tx_hash
2021-02-11T18:25:44Z,treasury,incoming,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,3.863381274989200000,YFI,,0x3ba7f549aff129df62cc5b98491d11f57465b6d71627261ef2c9c6e0d54ff9b2
2021-02-11T18:25:44Z,treasury,incoming,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,726512.770728836000000000,3Crv,,0x3ba7f549aff129df62cc5b98491d11f57465b6d71627261ef2c9c6e0d54ff9b2
2021-02-11T18:25:44Z,treasury,incoming,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,124293.550592931000000000,y3Crv,,0x3ba7f549aff129df62cc5b98491d11f57465b6d71627261ef2c9c6e0d54ff9b2
2021-02-11T18:25:44Z,rebalance,none,ychad.eth,0x088ee5007C98a9677165D78dD2109AE4a3D04d0C,76.044203960611800000,WETH,Buy back YFI,0x3ba7f549aff129df62cc5b98491d11f57465b6d71627261ef2c9c6e0d54ff9b2
2021-02-11T18:25:44Z,rebalance,none,0x088ee5007C98a9677165D78dD2109AE4a3D04d0C,ychad.eth,3,YFI,,0x3ba7f549aff129df62cc5b98491d11f57465b6d71627261ef2c9c6e0d54ff9b2
2021-02-11T18:25:44Z,treasury,incoming,ychad.eth,0x9cA85572E6A3EbF24dEDd195623F188735A5179f,726512.770728836000000000,3Crv,,0x3ba7f549aff129df62cc5b98491d11f57465b6d71627261ef2c9c6e0d54ff9b2
2021-02-11T18:25:44Z,treasury,incoming,0x0000000000000000000000000000000000000000,ychad.eth,690180.520994302000000000,y3Crv,,0x3ba7f549aff129df62cc5b98491d11f57465b6d71627261ef2c9c6e0d54ff9b2
2021-02-13T18:20:29Z,grant,outgoing,ychad.eth,0x1ea056C13F8ccC981E51c5f1CDF87476666D0A74,7,ETH,Reimburse gas,0xadad0a373c62038399bbad89fa542a28a45006b9a165769c2edc8d6ce256f6b6
2021-02-13T23:18:19Z,airdrop,incoming,andrecronje.eth,ychad.eth,160.284767692370000000,yDAI,,0xd78183ddd178090a6da2bd16de1f787d760f2bfba6ec979662a60e9c8d6c2363
2021-02-14T02:16:58Z,grant,outgoing,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,0,ETH,Send back x2 matched YFI,0xf7ec6d776412e4bd96bfe33fc57d2669f79c917f3f1c7f3a48253dc426f57f59
2021-02-14T02:16:58Z,grant,outgoing,ychad.eth,0x5fc6E8B1186530d2875dFC550eb91f99D3870202,12,YFI,,0xf7ec6d776412e4bd96bfe33fc57d2669f79c917f3f1c7f3a48253dc426f57f59
2021-02-14T02:16:58Z,grant,outgoing,ychad.eth,0xa53A6fE2d8Ad977aD926C485343Ba39f32D3A3F6,0.2,YFI,,0xf7ec6d776412e4bd96bfe33fc57d2669f79c917f3f1c7f3a48253dc426f57f59
2021-02-14T02:16:58Z,grant,outgoing,ychad.eth,bigbadaboom.eth,1.007588062984790000,YFI,,0xf7ec6d776412e4bd96bfe33fc57d2669f79c917f3f1c7f3a48253dc426f57f59
2021-02-14T02:16:58Z,grant,outgoing,ychad.eth,0xC9c9f440A867941de6cb1abA447f0423bC62A516,0.400001715066195000,YFI,,0xf7ec6d776412e4bd96bfe33fc57d2669f79c917f3f1c7f3a48253dc426f57f59
2021-02-14T02:16:58Z,grant,outgoing,ychad.eth,0xbd7Ea7c975Cc23049ac31968c764af012CE45f58,0.30009252182735300,YFI,,0xf7ec6d776412e4bd96bfe33fc57d2669f79c917f3f1c7f3a48253dc426f57f59
2021-02-14T02:16:58Z,grant,outgoing,ychad.eth,0xBC2571293a9F37eAe02699744B3d29E47f6b6C0B,0.1872,YFI,,0xf7ec6d776412e4bd96bfe33fc57d2669f79c917f3f1c7f3a48253dc426f57f59
