date,from,to,nonce,amount,currency,tx_hash
2021-03-27T11:27:32Z,0xbEbc44782C7dB0a1A60Cb6fe97d0b483032FF1C7,ychad.eth,,217569.85738,USDC,0x4cf8c8409e0363e83c32e5feaba5453ff6d23870482b39aa3674a475d73fd1b0
2021-03-27T11:29:13Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,409,0,ETH,0x360d66ac823a219a0923c1dc8cb2e0d415da71e3361da0001ccfe16934aae5ab
2021-03-27T11:29:54Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,410,0,ETH,0x8ab4adafe5f89c2e86af4dff69a42450b21b54b8251f627655ab49b5ed048eeb
2021-03-28T22:25:18Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,411,0,ETH,0xd040bc43fece8a49a500eb0a4f47b6ecbba02d2d4131b86038b8324c67c05133
2021-03-28T22:26:17Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,412,0,ETH,0x1f4977a541bf47d52b18c75115eb92c7d5faf8f9217b705ad7c87459dfbb1640
2021-03-28T22:26:17Z,0x0000000000000000000000000000000000000000,0xF147b8125d2ef93FB6965Db97D6746952a133934,,3134.205725855190000000,CRV,0x1f4977a541bf47d52b18c75115eb92c7d5faf8f9217b705ad7c87459dfbb1640
2021-03-28T22:26:17Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,0xE02363cB1e4E1B77a74fAf38F3Dbb7d0B70F26D7,,3134.205725855190000000,CRV,0x1f4977a541bf47d52b18c75115eb92c7d5faf8f9217b705ad7c87459dfbb1640
2021-03-28T22:26:17Z,0xE02363cB1e4E1B77a74fAf38F3Dbb7d0B70F26D7,0xF147b8125d2ef93FB6965Db97D6746952a133934,,313.420572585519000000,CRV,0x1f4977a541bf47d52b18c75115eb92c7d5faf8f9217b705ad7c87459dfbb1640
2021-03-28T22:26:17Z,0xE02363cB1e4E1B77a74fAf38F3Dbb7d0B70F26D7,0x58Dc5a51fE44589BEb22E8CE67720B5BC5378009,,2820.785153269670000000,CRV,0x1f4977a541bf47d52b18c75115eb92c7d5faf8f9217b705ad7c87459dfbb1640
2021-03-28T22:26:17Z,0x58Dc5a51fE44589BEb22E8CE67720B5BC5378009,0xCEfF51756c56CeFFCA006cD410B03FFC46dd3a58,,4.926490870922620000,WETH,0x1f4977a541bf47d52b18c75115eb92c7d5faf8f9217b705ad7c87459dfbb1640
2021-03-28T22:26:17Z,0xCEfF51756c56CeFFCA006cD410B03FFC46dd3a58,0xE02363cB1e4E1B77a74fAf38F3Dbb7d0B70F26D7,,0.14909858,WBTC,0x1f4977a541bf47d52b18c75115eb92c7d5faf8f9217b705ad7c87459dfbb1640
2021-03-28T22:26:17Z,0xE02363cB1e4E1B77a74fAf38F3Dbb7d0B70F26D7,0x4CA9b3063Ec5866A4B82E437059D2C43d1be596F,,0.14909858,WBTC,0x1f4977a541bf47d52b18c75115eb92c7d5faf8f9217b705ad7c87459dfbb1640
2021-03-28T22:26:17Z,0x0000000000000000000000000000000000000000,0xE02363cB1e4E1B77a74fAf38F3Dbb7d0B70F26D7,,0.148348515607159000,hCRV,0x1f4977a541bf47d52b18c75115eb92c7d5faf8f9217b705ad7c87459dfbb1640
2021-03-28T22:26:17Z,0xE02363cB1e4E1B77a74fAf38F3Dbb7d0B70F26D7,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,,0.01483485156071590,hCRV,0x1f4977a541bf47d52b18c75115eb92c7d5faf8f9217b705ad7c87459dfbb1640
2021-03-28T22:26:17Z,0xE02363cB1e4E1B77a74fAf38F3Dbb7d0B70F26D7,0x931565dB0D42c5EC41A7a588F585E8c6191a414a,,0.01483485156071590,hCRV,0x1f4977a541bf47d52b18c75115eb92c7d5faf8f9217b705ad7c87459dfbb1640
2021-03-28T22:26:17Z,0xE02363cB1e4E1B77a74fAf38F3Dbb7d0B70F26D7,0x9a165622a744C20E3B2CB443AeD98110a33a231b,,0.118678812485728000,hCRV,0x1f4977a541bf47d52b18c75115eb92c7d5faf8f9217b705ad7c87459dfbb1640
2021-03-28T22:26:17Z,0x9a165622a744C20E3B2CB443AeD98110a33a231b,0xF147b8125d2ef93FB6965Db97D6746952a133934,,0.118678812485728000,hCRV,0x1f4977a541bf47d52b18c75115eb92c7d5faf8f9217b705ad7c87459dfbb1640
2021-03-28T22:26:17Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,0x4c18E409Dc8619bFb6a1cB56D114C3f592E0aE79,,0.118678812485728000,hCRV,0x1f4977a541bf47d52b18c75115eb92c7d5faf8f9217b705ad7c87459dfbb1640
2021-03-28T22:26:17Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,0x5f3b5DfEb7B28CDbD7FAba78963EE202a494e2A2,,313.420572585519000000,CRV,0x1f4977a541bf47d52b18c75115eb92c7d5faf8f9217b705ad7c87459dfbb1640
2021-03-28T22:26:17Z,0x4c18E409Dc8619bFb6a1cB56D114C3f592E0aE79,0xF147b8125d2ef93FB6965Db97D6746952a133934,,115.847015130779000000,hCRV,0x1f4977a541bf47d52b18c75115eb92c7d5faf8f9217b705ad7c87459dfbb1640
2021-03-28T22:26:17Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,0x46AFc2dfBd1ea0c0760CAD8262A5838e803A37e5,,115.847015130779000000,hCRV,0x1f4977a541bf47d52b18c75115eb92c7d5faf8f9217b705ad7c87459dfbb1640
2021-03-29T08:44:30Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,413,0,ETH,0x7cb9b65387661995e5c27b5f3dbdb48cb3a48398caaa36d2ada3b994b47a9ad8
2021-03-30T06:12:31Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,414,0,ETH,0xf7256c6b345d92672be83be92ace7c85b5289deb9e5e63d43a9b937b0a4a8816
2021-03-30T17:17:26Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,415,0,ETH,0xa27702748fb15e72b1232580dcdbb8eb4f12611e68f28114e23ac98d6ee5b09e
2021-03-30T17:17:26Z,0x4c18E409Dc8619bFb6a1cB56D114C3f592E0aE79,0xF147b8125d2ef93FB6965Db97D6746952a133934,,0.021817977161789300,hCRV,0xa27702748fb15e72b1232580dcdbb8eb4f12611e68f28114e23ac98d6ee5b09e
2021-03-30T17:17:26Z,0xF147b8125d2ef93FB6965Db97D6746952a133934,0x46AFc2dfBd1ea0c0760CAD8262A5838e803A37e5,,0.021817977161789300,hCRV,0xa27702748fb15e72b1232580dcdbb8eb4f12611e68f28114e23ac98d6ee5b09e
2021-03-31T15:11:12Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,416,0,ETH,0xa022d6c96f222e69739bb045dc87077b158fb127ebfccc357fdce639d2780094
2021-03-31T15:14:19Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,417,0,ETH,0xe2654c1a1373728a8af6610b417009ca274afd084682409ede05feaf134d4ced
2021-03-31T15:24:22Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,418,0,ETH,0x1ad4107899411d0711dffc244bed90ceb020ed3fb3c450846ff85ea1912c7026
2021-04-01T14:15:22Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,419,0,ETH,0x31e9d6bf76b8387d039db7cb0f88525b5a651a53dc3cdb3f75d48d4a1d910274
2021-04-01T17:42:32Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,420,0,ETH,0xfd83d667c278a74f0ad9507b8d159e43f893c5067dbd47c05c80e229ec6c3cd4
2021-04-01T17:42:32Z,ychad.eth,0xBC2571293a9F37eAe02699744B3d29E47f6b6C0B,,0.018158249662856600,YFI,0xfd83d667c278a74f0ad9507b8d159e43f893c5067dbd47c05c80e229ec6c3cd4
2021-04-01T17:42:32Z,ychad.eth,0x461783A831E6dB52D68Ba2f3194F6fd1E0087E04,,0.010506834537744500,YFI,0xfd83d667c278a74f0ad9507b8d159e43f893c5067dbd47c05c80e229ec6c3cd4
2021-04-01T17:42:32Z,ychad.eth,guillesalazar.eth,,0.017520631735763900,YFI,0xfd83d667c278a74f0ad9507b8d159e43f893c5067dbd47c05c80e229ec6c3cd4
2021-04-01T18:49:31Z,ychad.eth,0x3A25A0a0c83c535f33ac74263e8D99CbF431E2C3,421,1.167549388262650000,ETH,0xae45afe254f79d1d67ab66ef70d08cb7975c2fd6ed2d6947c373836e99ead73c
2021-04-01T19:21:02Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,422,0,ETH,0x0704961379ad0ee362c9a2dfd22fdfa7d9a2ed5a94a99dbae1f83853a2d597bc
2021-04-01T19:21:02Z,ychad.eth,ybaby.eth,,12500,y3Crv,0x0704961379ad0ee362c9a2dfd22fdfa7d9a2ed5a94a99dbae1f83853a2d597bc
2021-04-01T19:21:02Z,ychad.eth,yfi.milkyklim.eth,,8000,y3Crv,0x0704961379ad0ee362c9a2dfd22fdfa7d9a2ed5a94a99dbae1f83853a2d597bc
2021-04-01T19:21:02Z,ychad.eth,tracheopteryx.eth,,8000,y3Crv,0x0704961379ad0ee362c9a2dfd22fdfa7d9a2ed5a94a99dbae1f83853a2d597bc
2021-04-01T19:21:02Z,ychad.eth,lucho.eth,,8000,y3Crv,0x0704961379ad0ee362c9a2dfd22fdfa7d9a2ed5a94a99dbae1f83853a2d597bc
2021-04-01T19:21:02Z,ychad.eth,x48114.eth,,8000,y3Crv,0x0704961379ad0ee362c9a2dfd22fdfa7d9a2ed5a94a99dbae1f83853a2d597bc
2021-04-01T19:21:02Z,ychad.eth,oniichan.eth,,3000,y3Crv,0x0704961379ad0ee362c9a2dfd22fdfa7d9a2ed5a94a99dbae1f83853a2d597bc
2021-04-01T19:21:02Z,ychad.eth,lex-node.eth,,3000,y3Crv,0x0704961379ad0ee362c9a2dfd22fdfa7d9a2ed5a94a99dbae1f83853a2d597bc
2021-04-01T19:21:02Z,ychad.eth,0xf3B2cDBF23A7F42BEDa882cb477FD8a7103186d7,,8000,y3Crv,0x0704961379ad0ee362c9a2dfd22fdfa7d9a2ed5a94a99dbae1f83853a2d597bc
2021-04-01T19:21:02Z,ychad.eth,0xCdAA49f08e612357347b25F323529444Fc1EBC66,,8000,y3Crv,0x0704961379ad0ee362c9a2dfd22fdfa7d9a2ed5a94a99dbae1f83853a2d597bc
2021-04-01T19:21:02Z,ychad.eth,0x3F37a30cEa56C5d199cEB4250354FDCd84805538,,8000,y3Crv,0x0704961379ad0ee362c9a2dfd22fdfa7d9a2ed5a94a99dbae1f83853a2d597bc
2021-04-01T19:21:02Z,ychad.eth,0x1138DA90Fb90cEaded062ba8d22324A6737182c7,,8000,y3Crv,0x0704961379ad0ee362c9a2dfd22fdfa7d9a2ed5a94a99dbae1f83853a2d597bc
2021-04-01T19:21:02Z,ychad.eth,0x1C277bD41A276F87D3E92bccD50c7364aa2FFc69,,12500,y3Crv,0x0704961379ad0ee362c9a2dfd22fdfa7d9a2ed5a94a99dbae1f83853a2d597bc
2021-04-01T19:21:02Z,ychad.eth,0x05f9E07AFCcD4ea69310e316f4c5Ef81Ed3ED9c8,,8000,y3Crv,0x0704961379ad0ee362c9a2dfd22fdfa7d9a2ed5a94a99dbae1f83853a2d597bc
2021-04-01T19:21:02Z,ychad.eth,0xc96004A52dc20BE8CD322c22F0E06210628D0aC2,,5000,y3Crv,0x0704961379ad0ee362c9a2dfd22fdfa7d9a2ed5a94a99dbae1f83853a2d597bc
2021-04-01T19:21:02Z,ychad.eth,0xbA6630049Ce9Daa20b4d99fd6f6F1032B3B0026D,,5000,y3Crv,0x0704961379ad0ee362c9a2dfd22fdfa7d9a2ed5a94a99dbae1f83853a2d597bc
2021-04-01T19:21:02Z,ychad.eth,0x60330861Ddc19Ae7f6B274Aa6fC32c7b6bA9845B,,1000,y3Crv,0x0704961379ad0ee362c9a2dfd22fdfa7d9a2ed5a94a99dbae1f83853a2d597bc
2021-04-02T23:58:04Z,ychad.eth,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,423,0,ETH,0xfddac812b09e0233d308f23b6b6470a14acaa435ca47ae476879a6fb00008dff
2021-04-02T23:58:04Z,ychad.eth,0xca7c76C8925b4425dDfdbB7396772544f4A4F3Ea,,50000,USDC,0xfddac812b09e0233d308f23b6b6470a14acaa435ca47ae476879a6fb00008dff
2021-04-03T00:00:35Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,424,0,ETH,0xc640815e57aad1d9275fe5e712f4e098d33b5a79c8e40ad0def5b21e84f40759
2021-04-03T00:02:48Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,425,0,ETH,0x9f6e22c40fc763931375909b0a243cdc6c89640840cfa51d9c1753a391209d0d
2021-04-03T00:05:14Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,426,0,ETH,0xc4d8412d70bdf5b5eea4d3b0117662b1be60b8b2c1475c82c52af529c0d50383
2021-04-03T00:05:14Z,0xd7c172cBB4BeE22511611e92377b0fB375bbFd43,0x4730D10703155Ef4a448B17b0eaf3468fD4fb02d,,17123636.409584800000000000,yvDAI,0xc4d8412d70bdf5b5eea4d3b0117662b1be60b8b2c1475c82c52af529c0d50383
2021-04-03T00:05:14Z,0xd7c172cBB4BeE22511611e92377b0fB375bbFd43,0x4730D10703155Ef4a448B17b0eaf3468fD4fb02d,,0,YFI,0xc4d8412d70bdf5b5eea4d3b0117662b1be60b8b2c1475c82c52af529c0d50383
2021-04-03T00:05:14Z,0x0000000000000000000000000000000000000000,0xE14d13d8B3b85aF791b2AADD661cDBd5E6097Db1,,0.014116514064812200,yvYFI,0xc4d8412d70bdf5b5eea4d3b0117662b1be60b8b2c1475c82c52af529c0d50383
2021-04-03T00:05:14Z,0xE14d13d8B3b85aF791b2AADD661cDBd5E6097Db1,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,,0.014116514064812200,yvYFI,0xc4d8412d70bdf5b5eea4d3b0117662b1be60b8b2c1475c82c52af529c0d50383
2021-04-03T00:05:14Z,ychad.eth,0x0000000000000000000000000000000000000000,,58.118343648864400000,yvYFI,0xc4d8412d70bdf5b5eea4d3b0117662b1be60b8b2c1475c82c52af529c0d50383
2021-04-03T00:05:14Z,0xE14d13d8B3b85aF791b2AADD661cDBd5E6097Db1,ychad.eth,,58.478933724344400000,YFI,0xc4d8412d70bdf5b5eea4d3b0117662b1be60b8b2c1475c82c52af529c0d50383
2021-04-03T00:05:14Z,ychad.eth,0xE14d13d8B3b85aF791b2AADD661cDBd5E6097Db1,,59.304664552696000000,YFI,0xc4d8412d70bdf5b5eea4d3b0117662b1be60b8b2c1475c82c52af529c0d50383
2021-04-03T00:05:14Z,0xE14d13d8B3b85aF791b2AADD661cDBd5E6097Db1,ychad.eth,,58.478933724344400000,YFI,0xc4d8412d70bdf5b5eea4d3b0117662b1be60b8b2c1475c82c52af529c0d50383
2021-04-03T00:42:26Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,427,0,ETH,0x72a24efe59eb1e1254e0303495064f745a0e13525bddff29b74d16d38860ac55
2021-04-03T00:42:26Z,0xcCA83Ea686F42d45B9DE5b5cA668962Cd4a30C2E,0x0E5397B8547C128Ee20958286436b7BC3f9faAa4,,8919719.685312280000000000,yvDAI,0x72a24efe59eb1e1254e0303495064f745a0e13525bddff29b74d16d38860ac55
2021-04-03T00:42:26Z,0xcCA83Ea686F42d45B9DE5b5cA668962Cd4a30C2E,0x0E5397B8547C128Ee20958286436b7BC3f9faAa4,,0,WETH,0x72a24efe59eb1e1254e0303495064f745a0e13525bddff29b74d16d38860ac55
2021-04-03T00:51:13Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,428,0,ETH,0x018937989ffdaf1e44639a211aab5b817428937759a95ea3e10ec39436a6d31c
2021-04-03T02:34:16Z,0x710295b5f326c2e47E6dD2E7F6b5b0F7c5AC2F24,ychad.eth,,28.989890663465800000,yvYFI,0xf45392a75b21b0ed91e28bcf206e1ff8f47e7e18ae9ca810fc67068f24b1ecfd
2021-04-05T06:06:25Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,429,0,ETH,0xcfd9abc3c9a149c7738a9aa92f1c4cf375673e4a7308aef0ef944c1b98568544
2021-04-06T13:41:10Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,430,0,ETH,0xdcd38bd068e15f6b25de6602409206a9a87658bbbe4b6e1206aec47d9b907d82
2021-04-06T13:41:10Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,53.567185867642700000,yvWETH,0xdcd38bd068e15f6b25de6602409206a9a87658bbbe4b6e1206aec47d9b907d82
2021-04-06T13:41:10Z,ychad.eth,0x0000000000000000000000000000000000000000,,53.567185867642700000,yvWETH,0xdcd38bd068e15f6b25de6602409206a9a87658bbbe4b6e1206aec47d9b907d82
2021-04-06T13:41:10Z,0xa9fE4601811213c340e850ea305481afF02f5b28,ychad.eth,,53.90602766199640000,WETH,0xdcd38bd068e15f6b25de6602409206a9a87658bbbe4b6e1206aec47d9b907d82
2021-04-06T13:41:10Z,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,ychad.eth,,53.87874058406160000,ETH,0xdcd38bd068e15f6b25de6602409206a9a87658bbbe4b6e1206aec47d9b907d82
2021-04-06T13:41:10Z,0x93A62dA5a14C80f265DAbC077fCEE437B1a0Efde,ychad.eth,,53.567185867642700000,yvWETH,0xdcd38bd068e15f6b25de6602409206a9a87658bbbe4b6e1206aec47d9b907d82
2021-04-06T13:41:10Z,0xa9fE4601811213c340e850ea305481afF02f5b28,ychad.eth,,53.90602766199640000,WETH,0xdcd38bd068e15f6b25de6602409206a9a87658bbbe4b6e1206aec47d9b907d82
2021-04-06T18:15:56Z,ychad.eth,0x8D29bE29923b68abfDD21e541b9374737B49cdAD,431,0,ETH,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x3d9819210A31b4961b30EF54bE2aeD79B9c9Cd3B,0x5274891bEC421B39D23760c04A6755eCB444797C,,4.762403951267940000,COMP,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x5274891bEC421B39D23760c04A6755eCB444797C,0xBecC659Bfc6EDcA552fa1A67451cC6b38a0108E4,,0.235263853770660000,COMP,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x5274891bEC421B39D23760c04A6755eCB444797C,0x79B3D0A9513C49D7Ea4BD6868a08aD966eC18f46,,2.117374683935940000,COMP,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x275DA8e61ea8E02d51EDd8d0DC5c0E62b4CDB0BE,0x5274891bEC421B39D23760c04A6755eCB444797C,,882.372253844038000000,IDLE,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x5274891bEC421B39D23760c04A6755eCB444797C,0x79B3D0A9513C49D7Ea4BD6868a08aD966eC18f46,,435.384591181136000000,IDLE,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x5274891bEC421B39D23760c04A6755eCB444797C,0xE8981Aa72d495AA71681c41159c1Ec8746eE3fbD,,808855788.86182800,cUSDC,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x39AA39c021dfbaE8faC545936693aC917d5E7563,0xE8981Aa72d495AA71681c41159c1Ec8746eE3fbD,,17677469.789194,USDC,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0xE8981Aa72d495AA71681c41159c1Ec8746eE3fbD,0x39AA39c021dfbaE8faC545936693aC917d5E7563,,808855788.86182800,cUSDC,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0xE8981Aa72d495AA71681c41159c1Ec8746eE3fbD,0x5274891bEC421B39D23760c04A6755eCB444797C,,17677469.789194,USDC,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x5274891bEC421B39D23760c04A6755eCB444797C,0xBecC659Bfc6EDcA552fa1A67451cC6b38a0108E4,,6319.669225,USDC,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x79B3D0A9513C49D7Ea4BD6868a08aD966eC18f46,0x0000000000000000000000000000000000000000,,17107929.684050800000000000,idleUSDCYield,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x5274891bEC421B39D23760c04A6755eCB444797C,0x79B3D0A9513C49D7Ea4BD6868a08aD966eC18f46,,17816191.723382,USDC,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x79B3D0A9513C49D7Ea4BD6868a08aD966eC18f46,0x2E1ad896D3082C52A5AE7Af307131DE7a37a46a0,,2.287771714111810000,COMP,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x79B3D0A9513C49D7Ea4BD6868a08aD966eC18f46,0x2E1ad896D3082C52A5AE7Af307131DE7a37a46a0,,470.691369981976000000,IDLE,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x79B3D0A9513C49D7Ea4BD6868a08aD966eC18f46,0x2E1ad896D3082C52A5AE7Af307131DE7a37a46a0,,17816191.843612,USDC,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x3d9819210A31b4961b30EF54bE2aeD79B9c9Cd3B,0x3fE7940616e5Bc47b0775a0dccf6237893353bB4,,0.023386735326993200,COMP,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x3fE7940616e5Bc47b0775a0dccf6237893353bB4,0xBecC659Bfc6EDcA552fa1A67451cC6b38a0108E4,,0.297146567398651000,COMP,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x3fE7940616e5Bc47b0775a0dccf6237893353bB4,0x9b8F90078E74AcaD449798554f1bE3F4157C932D,,2.674319106587860000,COMP,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x275DA8e61ea8E02d51EDd8d0DC5c0E62b4CDB0BE,0x3fE7940616e5Bc47b0775a0dccf6237893353bB4,,3.032796519392310000,IDLE,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x3fE7940616e5Bc47b0775a0dccf6237893353bB4,0x9b8F90078E74AcaD449798554f1bE3F4157C932D,,382.097195889306000000,IDLE,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x3fE7940616e5Bc47b0775a0dccf6237893353bB4,0x7466c91238d6E9c16801B4B885cfc3155AF3FCe3,,2244735832.26333000,cDAI,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x5d3a536E4D6DbD6114cc1Ead35777bAB948E3643,0x7466c91238d6E9c16801B4B885cfc3155AF3FCe3,,47841944.367589500000000000,DAI,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x7466c91238d6E9c16801B4B885cfc3155AF3FCe3,0x5d3a536E4D6DbD6114cc1Ead35777bAB948E3643,,2244735832.26333000,cDAI,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x7466c91238d6E9c16801B4B885cfc3155AF3FCe3,0x3fE7940616e5Bc47b0775a0dccf6237893353bB4,,47841944.367589500000000000,DAI,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x0000000000000000000000000000000000000000,0x3fE7940616e5Bc47b0775a0dccf6237893353bB4,,1154.481697410460000000,aDAI,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x0000000000000000000000000000000000000000,0x0Bc3bBa4EF3D1355A76E69900F98a59d30Ef54F3,,0,aDAI,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x3fE7940616e5Bc47b0775a0dccf6237893353bB4,0x0Bc3bBa4EF3D1355A76E69900F98a59d30Ef54F3,,6498452.611877820000000000,aDAI,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x0000000000000000000000000000000000000000,0x0Bc3bBa4EF3D1355A76E69900F98a59d30Ef54F3,,0,aDAI,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x0Bc3bBa4EF3D1355A76E69900F98a59d30Ef54F3,0x0000000000000000000000000000000000000000,,6498452.611877820000000000,aDAI,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x3dfd23A6c5E8BbcFc9581d2E864a68feb6a076d3,0x0Bc3bBa4EF3D1355A76E69900F98a59d30Ef54F3,,6498452.611877820000000000,DAI,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x0Bc3bBa4EF3D1355A76E69900F98a59d30Ef54F3,0x3fE7940616e5Bc47b0775a0dccf6237893353bB4,,6498452.611877820000000000,DAI,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x3fE7940616e5Bc47b0775a0dccf6237893353bB4,0x01A3688D7d01390677e85256406B3156aCd59C64,,1E-18,aDAI,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x0000000000000000000000000000000000000000,0x464C71f6c2F760DdA6093dCB91C24c39e5d6e18c,,33.470150845915900000,aDAI,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x028171bCA77440897B824Ca71D1c56caC55b68A3,0x3fE7940616e5Bc47b0775a0dccf6237893353bB4,,1E-18,DAI,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x01A3688D7d01390677e85256406B3156aCd59C64,0x0000000000000000000000000000000000000000,,1E-18,aDAI,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x3fE7940616e5Bc47b0775a0dccf6237893353bB4,0xBecC659Bfc6EDcA552fa1A67451cC6b38a0108E4,,1271.396873138980000000,DAI,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
2021-04-06T18:15:56Z,0x9b8F90078E74AcaD449798554f1bE3F4157C932D,0x0000000000000000000000000000000000000000,,52223460.36567300000000000,idleDAIYield,0x92b02334f67a06b471ad22b44e8a641010d4eb1d4a54e900aa817964c2d52240
